,Hole_distance,Hole_dia,Big_Hole_dia,Pipe_Dia,H1H2,H2H3,res
68,136.39408468960178,2.046500343174191,74.53598915908375,75.13161146045542,230.0974338046221,109.84252049504214,1.0
69,136.39448097429033,2.046470624234565,74.5362155057939,75.1320526088144,229.86731261029033,110.00379062456116,1.0
70,136.39512004837778,2.0464698928882465,74.5364183194925,75.1321312515447,230.0026264504486,110.02068448179847,1.0
71,136.39526713059516,2.04646855613752,74.53650893045643,75.13256260888612,229.92997408041765,110.05967299590104,1.0
72,136.3956199087597,2.0464364116992537,74.53651621786997,75.13276353287546,229.9737071419966,110.00453440426053,1.0
73,136.39570289914317,2.0463337499271974,74.53772829411749,75.13276950673225,230.01524064684205,109.98077375790781,1.0
74,136.39580175147213,2.046315087008612,74.53777386503945,75.13288506725797,230.0131094010489,110.04693166226342,1.0
75,136.39601130798957,2.0463120295050494,74.53779583181334,75.13348344222888,229.97399188700027,109.88229779734671,1.0
76,136.39618318590493,2.0463045891314486,74.53803415762039,75.13349522097481,229.98994160389054,109.97439981552112,1.0
77,136.3969152705661,2.046218709417936,74.53817467284338,75.13386312509591,230.06877336036743,110.03585392711646,1.0
78,136.39702042847395,2.0461643152162985,74.5386294562767,75.13461740931176,229.880364751489,110.08550751800537,1.0
79,136.39729405359557,2.0461170461669513,74.53867252852739,75.13467526253747,229.84235749360965,110.02603621669265,1.0
80,136.39738709797007,2.0461050959881883,74.5393550278368,75.13488049306746,230.05617986420307,109.99231594989477,1.0
81,136.3974387451611,2.0460813200591104,74.53953171182934,75.13535723861465,230.03975285018154,109.91965959673,1.0
82,136.39753135131704,2.0460790726917084,74.53997453609131,75.13632463316257,229.9242375532441,110.01680131080734,1.0
83,136.39758813183738,2.0460431141010464,74.54002486892541,75.1364628567618,230.0618751524603,109.9565838469824,1.0
84,136.39794753014505,2.0460424098601315,74.54019264919087,75.13713589490163,230.04065791578515,109.99364585531082,1.0
85,136.3982561486258,2.04600767182627,74.54035151670821,75.13748959684459,230.0337177466266,109.93911402254966,1.0
86,136.3982657663545,2.0460031640245933,74.54052121517302,75.1374958884002,230.01293637448055,109.98720766514435,1.0
87,136.39836510746758,2.045997582078088,74.54060661583647,75.13800143769666,229.9228270091345,110.02781977295606,1.0
88,136.39848451054732,2.045974631870998,74.54101931011625,75.1380237288745,230.14310462008015,110.09636352391098,1.0
89,136.39854282071232,2.0459683728590004,74.54198447748738,75.13830699080553,229.9312488685269,110.04023208625871,1.0
90,136.3987545444928,2.0459679341304,74.54219755834879,75.1384100831435,230.0410392567084,110.24553269412094,0.0
91,136.39885669836227,2.0459489582834482,74.54252644353672,75.13871597314653,230.07816380669777,110.0369075544814,1.0
92,136.3991966217599,2.0458973427810463,74.54252743355117,75.13902619864587,229.99049448584339,110.00204922345414,1.0
93,136.39965389723486,2.0458827502608843,74.5426404647249,75.13939473522024,230.0901768043142,110.036956752707,1.0
94,136.40034361158337,2.045870709110722,74.5431869316424,75.14006309095981,229.93999326610617,110.09161724877929,1.0
95,136.4003697434042,2.0458672452776625,74.54336036650328,75.14028063320312,229.964955448557,109.94833618085237,1.0
96,136.40045237970767,2.0457273340872955,74.54358947014498,75.14037897371244,229.92233598231633,110.06176369698534,1.0
97,136.40055078982436,2.0457001687603706,74.54366259580124,75.14044543405477,230.054686724718,110.05595771003,1.0
98,136.40071532903534,2.0456869644653164,74.54369283554857,75.1405437149152,229.95047944497526,109.94489099332723,1.0
99,136.40112770045172,2.0456313834901265,74.54373813455256,75.14064157588341,229.93653612693424,109.90930815339955,1.0
100,136.40153566747017,2.0456133977373536,74.54394719346578,75.1410209900305,229.88817678511168,110.03627828234445,1.0
101,136.40167892923242,2.0456117509391087,74.54405503381327,75.1417330154364,229.96836206274367,110.00674360468368,1.0
102,136.40223191765958,2.045524693662332,74.5442949514449,75.14195573991742,230.03922075445732,109.97364575036737,1.0
103,136.40267806416986,2.0455217593190365,74.5450155791159,75.14199159875562,230.08541919097158,110.00293877674459,1.0
104,136.40304258437754,2.0454692138838113,74.54508402791119,75.14234907107036,230.18269040242643,109.90486879418242,1.0
105,136.4030804202765,2.0454569941527594,74.54516334737437,75.14343793517808,229.8931683931304,109.97335832677116,1.0
106,136.40322371676038,2.045427439530288,74.54522924999382,75.14361434233506,229.9328807097376,110.01938256142982,1.0
107,136.40339035036118,2.045416656349928,74.54524524721103,75.14363397196368,230.0763294892101,110.08712071883687,1.0
108,136.40363100484183,2.045408819246084,74.54558482547279,75.14446580677371,230.17172183459252,109.92723626826043,1.0
109,136.40384231358328,2.045394006217762,74.54601884517136,75.14454848184518,229.9443027588324,109.95748589812084,1.0
110,136.40398944659103,2.0453720936642643,74.54625957410869,75.1453194015194,229.97285173665438,110.0281751034204,1.0
111,136.4041724151377,2.0452795196866425,74.54637016110796,75.1454936840885,230.02688577136695,109.95366449988725,1.0
112,136.40443372663535,2.0452619034237527,74.54638148460808,75.14557554302418,230.0775117393283,110.07780379079341,1.0
113,136.4047429300583,2.045248117000845,74.54702582661328,75.14605750302248,230.05899072929276,109.98555468364397,1.0
114,136.4047649824228,2.0452049436911,74.54728916184393,75.14606827099986,229.96532396032975,110.1072420691235,1.0
115,136.40512005173267,2.0451987360287904,74.54732535557324,75.14614294920688,229.99388949855668,109.95947634795617,1.0
116,136.40526837156165,2.045187629800025,74.54757995205027,75.1463046570167,229.97924579762238,109.92776278934643,1.0
117,136.40540908517102,2.0451660935875227,74.54784210398658,75.14678111984064,230.00664744885864,109.95845636985803,1.0
118,136.40591409031657,2.0451516505709755,74.54787999486058,75.14721119065045,229.9912162571927,109.93746371677013,1.0
119,136.40602133470227,2.0450988943480213,74.5479720360801,75.14740137881707,229.9661394781618,110.04835028060485,1.0
120,136.4060848928783,2.0449881379488075,74.5481610890206,75.14766424029516,229.9904961572116,110.00974927888237,1.0
121,136.4063048303276,2.044979907560201,74.54851440893218,75.1482875906199,229.9875682942087,110.10185039414965,1.0
122,136.40648571787523,2.0449795166394242,74.54856732943963,75.14890540327627,229.951193750934,110.08283348815546,1.0
123,136.40704199532544,2.0449662355231224,74.54859343202071,75.14899936271144,229.99875574317412,110.13311376542377,1.0
124,136.40732296487016,2.0449603072631617,74.54864542535739,75.1495872153749,229.97200373853312,109.9773641937908,1.0
125,136.40765465520542,2.044925290076116,74.54952923792904,75.14975908222216,229.90993221615017,109.99816436826974,1.0
126,136.40784055056753,2.044892941139687,74.54958396608771,75.15060494325496,229.93675277849044,109.99141781916488,1.0
127,136.40795490866904,2.0448710892997215,74.54987498842559,75.1506651317152,229.98713952871339,109.99770116216658,1.0
128,136.40851495863407,2.044865270270524,74.54995920923102,75.15121114204523,230.10804605484753,109.96573127018002,1.0
129,136.40885417105721,2.0448258388709313,74.55070897032081,75.15128918000397,230.02993692149641,110.03426703547437,1.0
130,136.40903719946598,2.0448027237786466,74.55103397437765,75.15152640532672,229.98924994905317,110.08684608926481,1.0
131,136.4092462740117,2.0447915700831825,74.55111341747372,75.1520516842738,230.00402450722402,109.99887141288436,1.0
132,136.40963351798902,2.0447867945346836,74.55113548384833,75.15213562108964,229.95139552605943,109.99257607190994,1.0
133,136.4106419168228,2.044761093745644,74.55122556744807,75.15230198181665,230.03075614914917,109.9477640171028,1.0
134,136.4110148284469,2.044750197715623,74.55135419474888,75.15234723133926,230.03259818345484,110.08675618252597,1.0
135,136.41101615162376,2.044746414500172,74.55141009120402,75.15236514386747,230.0212403188366,109.9540630207735,1.0
136,136.41185934293173,2.04473557306391,74.55203918984951,75.15242362714338,229.98556940676758,110.0691785095452,1.0
137,136.41188178927277,2.0447096733084185,74.55213663900672,75.15246510288443,229.958079405197,110.0303539486039,1.0
138,136.41221429730305,2.0446957962087575,74.55223371215625,75.15246930534886,229.88606666035727,109.85527093897278,1.0
139,136.41250123749603,2.0446392228700314,74.5524952243109,75.15265063431617,230.01309494033708,110.06616729621527,1.0
140,136.41253895239294,2.044617607469469,74.5531582429747,75.15267869896148,229.97888258209804,110.04644257395245,1.0
141,136.4129896702959,2.0446106051593214,74.55324420954031,75.15271705768409,230.09523657028734,110.03522687251836,1.0
142,136.41316017625368,2.044548896757099,74.55331169022237,75.15291189714546,229.86313645678314,109.91092101161733,1.0
143,136.4132384939378,2.044535204216009,74.55348435741236,75.15304988086594,230.05066079106678,109.97242254396022,1.0
144,136.41383579973862,2.0445341640698476,74.55350705837724,75.15306495759684,230.02906978515807,109.96542491915912,1.0
145,136.41396017309518,2.044504188166432,74.55393803049093,75.15308886770157,229.94348629804398,110.09249115582392,1.0
146,136.41431056128204,2.044497994025261,74.55409938965484,75.15318857837534,230.06102276116226,109.9654307893302,1.0
147,136.41442947732165,2.044496203525666,74.5542490403457,75.15326803017223,229.9207154545357,110.02783095374524,1.0
148,136.4144892698707,2.044495815215279,74.55425869951291,75.15337473257559,229.95109998237638,109.95581426240825,1.0
149,136.4145023486793,2.044492747766588,74.554440563474,75.15338911903224,229.86742958375342,109.85126669019844,1.0
150,136.4148747575319,2.044452801501588,74.5545649326395,75.15341485121982,230.0212569823703,110.01971271560872,1.0
151,136.4150549741432,2.044442395960125,74.5547228043843,75.15374627013244,229.91316747076237,110.05316959382995,1.0
152,136.41508197398946,2.0444225855715987,74.55480620617443,75.15382678449814,229.94634484625323,109.99423202343512,1.0
153,136.41522802870887,2.0443878818114127,74.5554646102484,75.15401820844154,229.9268800712502,109.99131570794886,1.0
154,136.41526533748527,2.0443670779897065,74.555641992536,75.15419780531293,229.98498322429387,109.96282278865674,1.0
155,136.41532720301728,2.0443535533570087,74.55568719196903,75.15425525612004,229.95046662353687,110.07150143980986,1.0
156,136.41546399972526,2.0443351964947447,74.5561686274541,75.15426730925303,229.8747849779051,110.00449040636329,1.0
157,136.41565894391786,2.0443309745555545,74.55631900966377,75.15435516718864,230.0100827820265,110.04973860481418,1.0
158,136.41618962376418,2.044318624832847,74.55654396687758,75.15448820083039,229.94389152236099,110.03912945567689,1.0
159,136.41619734275938,2.0443117582494703,74.55677184925331,75.15461902022007,230.04934021688697,109.99220872780951,1.0
160,136.41620125428832,2.0443085958185376,74.55687317007748,75.154926893568,230.1142036291955,109.94448848072417,1.0
161,136.41621969402763,2.044299549831176,74.55698023593821,75.15497667244492,230.02135999531407,109.98359727816346,1.0
162,136.41628753842386,2.0442878986145288,74.55728233750563,75.15539287597404,230.07706634123693,109.8426081228572,1.0
163,136.4168041017355,2.0442777363009452,74.55733278119365,75.15543497519629,230.06451385109168,109.86581287679662,1.0
164,136.41681976073866,2.0442641945634272,74.55736086052266,75.15552215737884,229.99671591384714,109.9287881470205,1.0
165,136.4169973826469,2.044259358650187,74.55757100211925,75.15569415363181,230.03586293948604,109.97938680504166,1.0
166,136.4171862924349,2.04425081967659,74.55806332111649,75.15594934981833,230.00919820720725,110.03642531871117,1.0
167,136.41732835735922,2.044225825249938,74.55818430411041,75.15613953410805,230.10747253898663,110.01762479114625,1.0
168,136.41745774685805,2.044218113997962,74.55825563992636,75.15618132492595,230.0361053164702,110.0264407220799,1.0
169,136.41747077857093,2.0442141365044506,74.55842499625304,75.15646416188653,230.0213223919213,109.95144969933473,1.0
170,136.41764364784987,2.044202090546373,74.55848088949838,75.15648202990928,229.8506809846887,110.03847493399485,1.0
171,136.4176613757728,2.044192985481161,74.5588615736241,75.15689432184598,230.0487799310586,110.02790377016028,1.0
172,136.41767960565775,2.0441807666581195,74.55900282493063,75.15699961489774,230.02982256586677,109.96819094455721,1.0
173,136.41813150618023,2.0441592176257957,74.5593860573745,75.15714698150617,229.99842349034716,110.01527082112435,1.0
174,136.4181482740432,2.0441357250892627,74.55947921604707,75.15731297417109,229.97235423746352,110.09540504183835,1.0
175,136.4185756090045,2.0441220123495545,74.55948111739409,75.15744992807352,230.08613395694948,110.04846073476216,1.0
176,136.4185838271194,2.044119094581287,74.55988245265894,75.15770794750641,229.92074143625686,110.02027264415084,1.0
177,136.41866782212068,2.0440547520829155,74.55998211595052,75.15771286896695,230.08470998238224,109.93069693180657,1.0
178,136.4192890660447,2.044039215808063,74.5603872788948,75.1578399635762,229.93219742188472,109.91392397767444,1.0
179,136.41931850204122,2.0440024042656155,74.56058378546635,75.15798433883684,230.03486677789112,109.94987381387347,1.0
180,136.41937123637229,2.0439784258241356,74.56073570038491,75.1580020464496,230.0394793251003,109.93641997087421,1.0
181,136.41937358091315,2.0439767577021137,74.56074321440607,75.15811159190743,229.9656627097463,109.93968539345948,1.0
182,136.41977290007938,2.0439382702844062,74.56075493253618,75.15879754063866,229.9389942759892,110.0619980649581,1.0
183,136.41981133132714,2.0439360395913106,74.56077652790206,75.15895964826488,230.00148841711425,110.05099546528014,1.0
184,136.42012509504963,2.0439282551319358,74.56107250924015,75.15928387694791,230.09828308985607,109.97744215111582,1.0
185,136.42072352089647,2.0438852547459283,74.5612222746995,75.15936758736673,230.1110463953725,109.96924905307375,1.0
186,136.42094526784382,2.0438582032293313,74.56138596915461,75.15985444040768,229.97791875603838,110.02316476077013,1.0
187,136.42112004840988,2.043857571150529,74.56161674115572,75.15987164633157,230.10350319940616,109.98699980144869,1.0
188,136.4212898893572,2.0438477174438368,74.56197294477194,75.16019266754999,229.97634785596998,110.06187245136461,1.0
189,136.42133248894592,2.0438474234299253,74.56202237468169,75.16034264827508,230.07687600562727,109.9575889048197,1.0
190,136.42160263009745,2.04384509815292,74.56213599326614,75.16037749842113,230.0232761986923,109.96079215917511,1.0
191,136.42181177082523,2.0438090689984274,74.5623064950505,75.16040553251048,229.97409847207743,110.15940552312479,1.0
192,136.4221470557731,2.0437997902061515,74.56245296252828,75.16051133009019,230.1861593947367,109.96015447778251,1.0
193,136.42224198419808,2.0437912065677417,74.56267387096271,75.16051603309091,229.983953618643,110.11390086801507,1.0
194,136.42237360085076,2.043779804011636,74.56307749780508,75.16066112333556,230.0445633992439,110.00092862206004,1.0
195,136.42261505655574,2.0437355199664986,74.56308538678947,75.16087582486855,229.98338976774278,110.08109109084013,1.0
196,136.42270836299926,2.0437347471063214,74.56328089792048,75.1608896306406,229.95697031943342,110.0215658744066,1.0
197,136.4231780255602,2.0437235866666033,74.56365672960696,75.16121138080435,229.9835426295067,110.06459918624245,1.0
198,136.42320193968564,2.043710780321711,74.5636714919066,75.1615049931625,230.01420565763496,109.9446272489063,1.0
199,136.42339778613118,2.043663801755037,74.56386058917604,75.16169593579745,229.94619666628617,110.0692761935375,1.0
200,136.4234647366807,2.0436382304677507,74.563946678185,75.1618794085902,230.01855465735798,110.07233667246344,1.0
201,136.4234956868275,2.0436332660275838,74.56416470714954,75.16201719931841,229.97136544495822,109.94189451000173,1.0
202,136.4237648337161,2.043608333171473,74.56434814435022,75.16225279005133,230.00245890574587,109.97581531871514,1.0
203,136.4239825874085,2.0435565110435467,74.56435853648861,75.16231285840196,229.95659186742355,109.99809089388123,1.0
204,136.42402538789221,2.0435392880801495,74.56445173693618,75.16249978681068,229.98967287546387,109.95394015423912,1.0
205,136.42428274043422,2.0434553323843954,74.56448030496638,75.16288107628533,229.94489598781678,109.90410237162678,1.0
206,136.42446560083343,2.043449572044853,74.56454474135339,75.16288158651146,230.076976600693,110.0471681330164,1.0
207,136.42452396703877,2.043427865391918,74.56456995523426,75.16307818934112,230.0345360464496,110.10240925981522,1.0
208,136.4247010622463,2.04341415986366,74.56463933589686,75.16308250203079,230.0176809294613,110.03304816967734,1.0
209,136.42470750034582,2.0434113596007424,74.56484029286513,75.16316235861058,229.96099028081906,109.97250655544852,1.0
210,136.42485432297897,2.043397916301864,74.56536607965351,75.16342896982319,229.91684082365725,109.98745788442626,1.0
211,136.42487876239383,2.0433962892440865,74.56550034192448,75.16364027585504,230.04233415293723,109.84056143250622,1.0
212,136.42494411613967,2.043376505765422,74.56557897766406,75.16380972745574,230.0413716607881,109.93167537745003,1.0
213,136.42503779054886,2.043368903835389,74.56558550730394,75.16384715581277,230.05687542329656,110.06764832338985,1.0
214,136.4252890992557,2.0433658951035407,74.56581934241366,75.164145026326,229.98127802386463,110.025507253233,1.0
215,136.42539300172834,2.043361073546531,74.56583363911653,75.16421714043065,230.04018796141986,110.02492733207758,1.0
216,136.42563088353833,2.043358398163454,74.56590460681545,75.16425461116643,230.08003957253396,109.98667365518045,1.0
217,136.4256770277518,2.0433493739577058,74.56590769348286,75.16431760104645,229.96058117387298,110.03945669660875,1.0
218,136.42570936207227,2.043333978566141,74.56600302606407,75.1644105994133,229.93975080197865,110.03998589372034,1.0
219,136.4261210112781,2.0432949041331847,74.56601631449172,75.16443152211367,229.9849600630888,109.99327661683685,1.0
220,136.4262686846924,2.043291344726355,74.56641807785306,75.16450868460775,230.0847186606812,109.8947464576476,1.0
221,136.4263659925709,2.043283330560773,74.56647384905772,75.16456155549888,230.00428177836838,110.04181390180423,1.0
222,136.4264278385411,2.043269361826128,74.56687802256795,75.16456328919145,229.99616855282616,110.01881188142809,1.0
223,136.42656823885073,2.043258588981337,74.56696960379837,75.16460126288705,230.08941367760238,109.95751500791556,1.0
224,136.42664229209754,2.04324758404241,74.56718213214212,75.16465550123779,229.9853342724919,109.98001886547105,1.0
225,136.42673842815717,2.04323384568608,74.5672056391717,75.16474375553973,229.98200070669625,110.12139938369477,1.0
226,136.42680630661084,2.0432148695966443,74.56721655152495,75.1647880529216,229.97761350554123,109.95741123880596,1.0
227,136.4268425071223,2.043213157061597,74.56731280257422,75.16487749334082,229.9943987309478,110.0685873671709,1.0
228,136.42687566144633,2.043188609106692,74.56736395344956,75.16494865819658,230.09049418023207,109.99580565755399,1.0
229,136.4271552963191,2.04318814879553,74.5675589192007,75.1650490349961,230.06428019610698,110.04226504436447,1.0
230,136.4273483317884,2.0431456439103535,74.56761538596983,75.1650550651627,229.97939307330068,110.04437673816959,1.0
231,136.42735183626152,2.043104746754415,74.5676657595185,75.16545937987435,230.04981852515047,109.88173576090868,1.0
232,136.42762043290432,2.0430767899215643,74.56768551290068,75.16548138256655,230.06617154770413,109.99155105270346,1.0
233,136.42776586552017,2.043050813200314,74.5678104661453,75.16559425435048,229.9050456314151,110.09526120482192,1.0
234,136.4278764220635,2.0430355464273977,74.56798585884451,75.16601127330853,229.92340759516787,109.98453191311877,1.0
235,136.42848614525448,2.043004889383082,74.56807764956375,75.16601340212046,229.97040036946703,109.98183649513683,1.0
236,136.42848806516938,2.0430027791614895,74.56828991200891,75.16604178546514,230.05304316797074,110.07075068902817,1.0
237,136.42863535003778,2.042999340772089,74.56835619000186,75.16635502176382,230.0968928834044,109.97011847947046,1.0
238,136.428635452044,2.042985837193564,74.56852541951625,75.16684309356393,229.8864056651411,109.99334651683887,1.0
239,136.42867744435512,2.042982379559309,74.5685941833798,75.16704348706595,230.09784505072324,110.0160939756183,1.0
240,136.42872920859494,2.0429779745019663,74.56863288656457,75.16706537054617,230.04966124506825,109.98311685775107,1.0
241,136.42896734748476,2.0429697196122345,74.56865916610796,75.16726694961038,229.9611406507806,109.9585572442198,1.0
242,136.42910213926174,2.04295486174366,74.56878690250694,75.167414361325,230.06535292961587,110.02781897451123,1.0
243,136.4293955082859,2.0429498747466415,74.56879284339693,75.16753610823471,229.97413090402242,109.94073983885662,1.0
244,136.42960190167787,2.042948371591732,74.56880870998248,75.1675452623457,230.0422617021654,109.9217157558965,1.0
245,136.42962760404967,2.042920947694532,74.5688463221561,75.16758740313904,229.9684431870574,110.00020637497943,1.0
246,136.4297905117666,2.0428869278068564,74.56906624255524,75.16772921996974,230.02172901283853,109.91514448173389,1.0
247,136.42980896964824,2.0428864916754903,74.56912421307693,75.16779458432316,229.94113589057935,110.00976159745652,1.0
248,136.42989602253903,2.0428828183556087,74.56925494213628,75.16795050297456,229.84128038375212,110.01810905003873,1.0
249,136.4299455627447,2.0428811167274,74.56932736521031,75.16803429098917,229.99044748048132,109.93450448682576,1.0
250,136.43006050822075,2.0428800078160196,74.56933405489696,75.16814494754588,229.99424342042295,110.06900684599592,1.0
251,136.43013394228973,2.0428799819761445,74.56955583401334,75.16816260818098,230.03755710005564,110.10067024266259,1.0
252,136.43037283064507,2.0428719364400134,74.56966688941426,75.16832467813644,229.9259571747628,110.05652678358966,1.0
253,136.43049966969198,2.042860780212564,74.57007143987829,75.16835238783607,230.04877393496236,110.01829394014555,1.0
254,136.43056545640096,2.0428548553881085,74.57008610158958,75.16837877930642,229.91004225590763,109.91688928285323,1.0
